;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
17001,1,36.4,75.1,2.06,65.5,25.2,5.4,34.9,73.6,11.9,13.3,0.1,5.3,0.2,0.9,11.2,22.6,0.0,0.0,4.4,3.7,3,0,0,0,0,0,43,103092.0,0.0,0.0,0.0
17002,2,35.6,89.6,2.51,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.6,18,0,0,0,0,0,0,103092.0,0.0,0.0,0.0
17003,3,44.8,120.3,2.69,78.6,25.9,0.5,52.3,84.5,11.9,14.0,0.2,0.3,0.3,18.2,11.3,22.5,0.0,0.0,1.3,4.5,16,0,0,0,0,0,64,78640.0,0.0,0.0,0.0
17004,4,51.5,97.5,1.89,8.5,7.9,0.1,0.5,14.3,0.1,7.8,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.6,5.2,3,1,30,0,0,0,46,74195.0,0.0,0.0,0.0
17005,5,25.5,58.8,2.31,20.4,0.3,0.0,20.1,23.8,0.1,0.2,0.0,0.0,0.0,0.1,0.1,19.9,0.0,0.0,0.8,2.6,2,0,0,0,0,0,0,73750.0,0.0,0.0,0.0
17006,6,0.0,0.0,0.0,111.7,10.7,18.7,82.3,113.3,3.0,7.7,17.8,0.9,1.0,52.8,3.3,25.2,0.0,0.0,1.6,0.0,0,0,0,0,0,0,0,103092.0,0.0,0.0,0.0
17007,7,46.4,149.3,3.22,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.7,2,2,0,0,0,0,0,53813.0,0.0,0.0,0.0
17008,8,58.7,111.8,1.9,71.5,22.4,0.2,48.8,78.3,21.4,1.0,0.1,0.1,0.1,47.7,0.4,0.6,0.0,0.0,0.9,5.9,23,0,0,0,0,0,6,73750.0,215.0,0.0,0.0
17009,9,47.7,143.8,3.01,85.7,40.8,5.2,39.7,157.6,34.0,6.7,0.1,5.1,6.4,0.6,10.9,21.9,65.5,0.0,1.6,4.8,13,6,0,0,0,0,9,73750.0,0.0,0.0,0.0
17010,10,39.4,109.0,2.77,108.9,17.8,0.2,90.9,113.6,11.1,6.7,0.1,0.1,6.2,32.7,10.5,41.5,0.0,0.0,0.7,4.0,21,0,0,0,0,0,32,73750.0,0.0,0.0,0.0
