;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
15001,1,13.7,47.3,3.44,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15002,2,29.9,46.2,1.55,21.1,0.0,0.0,21.1,24.3,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,1.3,2.0,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15003,3,13.0,15.6,1.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.9,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15004,4,49.3,166.4,3.37,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.3,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15005,5,42.6,91.4,2.15,53.6,0.0,0.0,53.5,61.2,0.0,0.0,0.0,0.0,9.0,12.9,9.5,22.2,0.0,0.0,4.7,2.8,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15006,6,16.5,79.9,4.84,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.1,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15007,7,17.5,45.9,2.62,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.2,1,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15008,8,1.1,2.8,2.59,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15009,9,2.8,11.8,4.19,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0,0,0,0,0,0,0,66328.0,0.0,0.0,0.0
15010,10,14.1,30.2,2.15,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
15011,11,6.9,16.5,2.41,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0,0,0,0,0,0,0,57500.0,0.0,0.0,0.0
