;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
530001,1,16.3,33.0,2.02,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,3,0,0,3,0,0,0,78073.0,0.0,0.0,0.0
530002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530003,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,0,78073.0,0.0,0.0,0.0
530004,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,82500.0,0.0,0.0,0.0
530005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530006,6,1.0,2.2,2.14,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1,0,0,1,0,0,0,82500.0,0.0,0.0,0.0
530007,7,8.2,22.8,2.79,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,4,0,0,4,0,0,0,82500.0,0.0,0.0,0.0
530008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,78073.0,0.0,0.0,0.0
530011,11,5.1,12.7,2.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530013,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530014,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530015,15,1.0,2.8,2.79,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,0.1,0.1,2,0,0,2,0,0,0,82500.0,0.0,0.0,0.0
530016,16,19.4,54.1,2.79,11.7,0.0,11.7,0.0,15.7,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.4,7,0,0,7,0,0,0,78073.0,0.0,0.0,0.0
530017,17,22.5,40.1,1.79,11.7,0.0,11.7,0.0,28.5,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,12.2,3.0,1.6,8,0,0,8,0,0,0,78073.0,0.0,0.0,0.0
530018,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530019,19,3.1,6.3,2.05,11.7,0.0,11.7,0.0,12.6,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530020,20,2.0,3.8,1.86,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530021,21,25.5,76.0,2.98,45.6,0.0,0.0,45.6,51.8,0.0,0.0,0.0,0.0,16.7,0.0,0.0,28.9,0.0,0.0,4.4,1.8,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530022,22,0.0,0.0,0.0,26.6,26.6,0.0,0.0,27.4,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530023,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530024,24,2.0,5.1,2.48,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,1,0,0,1,0,0,0,82500.0,0.0,0.0,0.0
530025,25,6.1,15.2,2.48,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530026,26,53.1,144.7,2.73,38.8,0.0,11.7,27.1,50.0,0.0,0.0,0.0,11.7,16.7,0.0,10.4,0.0,0.0,0.0,7.5,3.7,5,0,0,5,0,0,0,82500.0,0.0,0.0,0.0
530027,27,27.6,111.5,4.05,22.1,0.0,11.7,10.4,28.0,0.0,0.0,0.0,11.7,0.0,0.0,10.4,0.0,0.0,0.0,4.0,1.9,2,0,0,2,0,0,0,82500.0,0.0,0.0,0.0
530028,28,255.2,852.0,3.34,102.2,0.0,11.7,90.5,192.3,0.0,0.0,0.0,11.7,16.7,34.5,10.4,28.9,38.6,0.0,33.7,17.8,26,0,0,26,0,0,0,82500.0,428.0,0.0,0.0
530029,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,82500.0,0.0,0.0,0.0
530030,30,68.4,241.5,3.53,21.7,0.0,21.7,0.0,35.3,0.0,0.0,10.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,8.9,4.8,8,0,0,8,0,0,0,78073.0,0.0,0.0,0.0
530031,31,3.1,11.4,3.72,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0,0,0,0,0,0,0,78073.0,0.0,0.0,0.0
530032,32,38.8,67.7,1.75,16.7,0.0,0.0,16.7,24.6,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,5.2,2.7,20,0,0,20,0,0,0,86382.0,0.0,0.0,0.0
530033,33,37.8,93.2,2.47,40.6,0.0,11.7,28.9,49.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,28.9,0.0,0.0,5.7,2.6,9,0,0,9,0,0,0,86382.0,0.0,0.0,0.0
530034,34,98.0,187.5,1.91,256.7,34.8,31.6,190.3,283.0,13.3,21.5,20.0,11.7,16.7,0.0,0.0,173.6,0.0,0.0,19.4,6.9,89,0,0,89,0,0,0,81225.0,0.0,0.0,0.0
530035,35,18.4,46.5,2.53,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.3,5,0,0,5,0,0,0,81225.0,0.0,0.0,0.0
530036,36,5.1,14.2,2.79,40.6,0.0,11.7,28.9,42.8,0.0,0.0,0.0,11.7,0.0,0.0,0.0,28.9,0.0,0.0,1.8,0.4,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530037,37,110.2,350.2,3.18,184.0,133.0,11.7,39.3,210.4,133.0,0.0,0.0,11.7,0.0,0.0,10.4,28.9,0.0,0.0,18.7,7.7,17,0,0,17,0,0,0,82500.0,0.0,0.0,0.0
530038,38,195.0,567.9,2.91,241.1,56.4,21.7,163.1,323.9,13.3,43.1,10.0,11.7,16.7,86.3,31.2,28.9,38.6,0.0,30.6,13.6,32,0,0,32,0,0,0,82500.0,0.0,271.0,266.0
530039,39,9.2,30.5,3.32,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.6,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530040,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,82500.0,0.0,0.0,0.0
530041,41,47.0,122.1,2.6,55.5,26.6,0.0,28.9,66.1,26.6,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,7.3,3.3,1,0,0,1,0,0,0,78073.0,0.0,0.0,0.0
530042,42,1.0,2.8,2.79,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0,0,0,0,0,0,0,86382.0,0.0,0.0,0.0
530043,43,62.3,80.8,1.3,30.0,13.3,0.0,16.7,42.7,13.3,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,8.4,4.4,18,0,0,18,0,0,0,86382.0,0.0,0.0,0.0
530044,44,147.0,329.4,2.24,28.9,0.0,0.0,28.9,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,18.5,10.3,21,0,0,21,0,0,0,86382.0,0.0,0.0,0.0
530045,45,60.2,79.0,1.31,16.7,0.0,0.0,16.7,28.6,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,7.7,4.2,15,0,0,15,0,0,0,81225.0,0.0,0.0,0.0
530046,46,68.4,148.0,2.16,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.8,19,0,0,19,0,0,0,81225.0,0.0,0.0,0.0
530047,47,77.6,171.2,2.21,16.7,0.0,0.0,16.7,31.9,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,9.8,5.4,14,0,0,14,0,0,0,81225.0,0.0,0.0,0.0
530048,48,138.8,406.9,2.93,56.0,0.0,0.0,56.0,84.1,0.0,0.0,0.0,0.0,16.7,0.0,10.4,28.9,0.0,0.0,18.3,9.7,21,0,0,21,0,0,0,86382.0,0.0,0.0,0.0
