;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
29001,1,108.8,222.1,2.04,73.4,1.9,1.0,70.5,97.0,1.2,0.7,0.5,0.5,15.6,2.0,0.5,52.4,0.0,0.0,17.1,6.5,2,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29002,2,248.8,696.5,2.8,109.4,0.6,0.3,108.5,162.0,0.3,0.2,0.1,0.1,0.3,18.0,45.1,45.1,0.0,0.0,37.9,14.8,1,1,0,0,0,0,0,138566.0,0.0,0.0,0.0
29003,3,88.3,224.2,2.54,0.0,0.0,0.0,0.0,115.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6,0.0,14.4,5.2,3,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29004,4,147.5,392.4,2.66,51.1,0.3,0.2,50.6,71.7,0.2,0.1,0.1,0.1,0.2,0.3,0.1,50.1,0.0,0.0,11.9,8.8,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29006,6,138.2,253.3,1.83,127.5,31.2,10.7,85.6,150.1,30.0,1.2,0.8,9.9,15.8,3.3,13.0,53.6,0.0,0.0,14.5,8.2,2,1,0,0,0,0,0,125481.0,0.0,0.0,0.0
29007,7,18.9,50.9,2.69,356.1,152.7,43.7,159.7,363.0,147.5,5.3,31.2,12.4,20.9,14.1,3.8,120.9,0.0,0.0,5.8,1.1,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29008,8,26.7,57.3,2.15,99.7,97.0,0.3,2.3,105.9,96.8,0.3,0.2,0.2,0.3,0.7,0.2,1.2,0.0,0.0,4.7,1.6,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29009,9,241.5,397.2,1.65,524.3,153.4,21.6,349.2,558.2,59.2,94.2,10.9,10.7,17.5,25.7,13.7,292.3,0.0,0.0,19.6,14.3,1,0,0,0,0,0,60,111434.0,0.0,0.0,0.0
29010,10,40.2,55.1,1.37,17.5,14.0,0.4,3.1,70.1,0.5,13.5,0.2,0.2,0.4,0.8,0.2,1.6,0.0,35.0,15.2,2.4,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29011,11,256.5,742.3,2.89,66.1,14.1,18.1,34.0,121.7,13.9,0.2,9.1,8.9,14.0,18.7,0.1,1.1,0.0,0.0,40.3,15.2,1,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29012,12,92.0,185.6,2.02,315.4,15.7,1.4,298.4,334.8,14.6,1.1,0.7,0.7,27.6,176.4,45.4,48.9,0.0,0.0,14.0,5.5,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29013,13,106.5,261.9,2.46,17.4,0.6,0.3,16.4,53.6,0.4,0.2,0.2,0.2,14.4,0.6,0.2,1.2,0.0,17.5,12.4,6.3,0,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
29014,14,62.0,138.3,2.23,247.9,47.0,28.0,172.9,261.4,15.9,31.0,1.1,26.9,2.3,93.2,24.0,53.5,0.0,0.0,9.8,3.7,0,0,0,0,0,0,0,111434.0,0.0,493.0,0.0
29015,15,128.3,302.2,2.35,43.6,0.2,0.1,43.3,65.9,0.1,0.1,0.0,0.1,42.6,0.2,0.0,0.4,0.0,0.0,14.7,7.6,0,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
29016,16,0.0,0.0,0.0,118.4,3.0,1.5,113.9,119.4,1.8,1.2,0.8,0.7,1.5,105.6,0.8,5.9,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,111434.0,0.0,0.0,1140.0
29017,17,12.9,38.4,2.99,157.3,1.0,0.5,155.9,171.2,0.6,0.4,0.2,0.2,0.5,153.4,0.2,1.8,0.0,0.0,13.0,0.8,0,0,0,0,0,0,0,111434.0,556.0,0.0,0.0
29018,18,182.5,525.2,2.88,89.1,14.8,9.7,64.5,121.0,14.5,0.3,9.6,0.2,14.7,0.7,0.2,49.0,0.0,0.0,21.1,10.8,0,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
29019,19,84.5,173.2,2.05,15.4,14.1,0.2,1.2,36.7,13.9,0.1,0.1,0.1,0.2,0.3,0.1,0.6,0.0,0.0,16.3,5.0,0,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
29020,20,101.5,270.5,2.67,27.7,0.6,0.3,26.8,47.1,0.4,0.3,0.2,0.2,13.5,0.7,11.4,1.3,0.0,0.0,13.3,6.0,1,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
29021,21,17.9,47.4,2.65,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.1,0,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
29022,22,44.4,89.6,2.02,51.8,0.5,0.2,51.1,60.8,0.3,0.2,0.1,0.1,0.2,0.5,0.1,50.3,0.0,0.0,6.4,2.6,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29023,23,11.2,26.4,2.37,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.7,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29024,24,32.8,76.5,2.33,58.8,1.8,0.9,56.0,70.9,1.1,0.7,0.5,0.5,0.9,1.9,0.5,52.7,0.0,0.0,10.2,1.9,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29025,25,35.5,96.0,2.7,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.1,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29026,26,14.7,40.6,2.76,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,1.2,0.9,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29027,27,22.7,59.3,2.62,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.3,1,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29028,28,14.4,19.5,1.35,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.9,0,0,0,0,0,0,0,111434.0,0.0,0.0,0.0
