;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
29001,1,128.3,257.5,2.01,85.2,4.0,2.0,79.2,107.7,2.6,1.4,1.1,0.9,16.4,4.2,1.2,57.4,0.0,0.0,15.1,7.5,2,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29002,2,292.2,807.1,2.76,110.9,0.8,0.4,109.7,166.6,0.5,0.3,0.2,0.2,0.4,17.8,44.8,46.7,0.0,0.0,38.7,17.0,1,1,0,0,0,0,0,138566.0,0.0,0.0,0.0
29003,3,106.3,266.1,2.5,0.0,0.0,0.0,0.0,115.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,0.0,14.5,6.2,3,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29004,4,162.5,426.4,2.62,51.9,0.4,0.2,51.2,73.7,0.3,0.2,0.1,0.1,0.2,0.5,0.1,50.4,0.0,0.0,12.3,9.4,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29005,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29006,6,154.9,278.5,1.8,135.7,32.5,10.7,92.6,158.3,30.9,1.6,1.2,9.4,16.5,4.8,13.3,58.0,0.0,0.0,13.6,9.0,2,1,0,0,0,0,0,125481.0,0.0,0.0,0.0
29007,7,22.2,59.0,2.66,417.3,162.4,48.4,206.4,424.3,153.9,8.5,34.7,13.8,26.5,25.5,7.2,147.2,0.0,0.0,5.7,1.3,0,0,0,0,0,0,0,125481.0,0.0,0.0,0.0
29008,8,31.7,67.0,2.11,101.7,97.4,0.5,3.9,107.7,97.0,0.4,0.3,0.2,0.5,1.0,0.3,2.0,0.0,0.0,4.1,1.8,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
29009,9,267.2,430.3,1.61,529.1,146.5,21.5,361.1,583.6,60.2,86.4,11.4,10.1,18.0,26.1,14.0,303.0,0.0,0.0,38.9,15.5,1,0,0,0,0,0,60,111434.0,0.0,0.0,0.0
29010,10,59.4,79.5,1.34,24.9,15.3,1.1,8.6,78.9,1.4,13.9,0.6,0.5,1.1,2.3,0.6,4.6,0.0,35.5,15.0,3.5,0,0,0,0,0,0,0,138566.0,0.0,0.0,0.0
