;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
21001,1,10.8,14.7,1.35,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.6,39,0,2,16,23,0,0,58385.0,0.0,0.0,0.0
21002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,0,0,56902.0,0.0,0.0,0.0
21003,3,46.0,125.6,2.73,20.4,1.5,1.4,17.6,46.7,0.9,0.5,1.0,0.3,0.7,2.1,12.6,2.2,0.0,12.8,11.1,2.4,19,0,0,19,0,0,0,56902.0,0.0,0.0,0.0
21004,4,20.6,45.8,2.22,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.1,21,0,0,13,8,0,0,58385.0,0.0,0.0,0.0
21005,5,117.2,271.0,2.31,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,6.2,23,0,0,23,0,0,0,58385.0,0.0,0.0,0.0
21006,6,160.2,298.9,1.87,63.5,2.9,12.4,48.2,110.5,1.8,1.0,2.0,10.4,1.3,4.1,15.4,27.5,19.4,0.0,19.2,8.4,17,0,0,17,0,0,0,56931.0,0.0,0.0,0.0
21007,7,25.7,95.0,3.7,44.0,3.3,3.1,37.7,397.2,2.1,1.2,2.3,0.8,1.5,4.6,2.8,28.7,348.9,0.0,2.9,1.3,1,0,0,1,0,0,0,56902.0,0.0,0.0,0.0
21008,8,193.4,565.5,2.92,164.7,36.5,32.7,95.5,419.7,31.6,5.0,9.7,22.9,6.5,33.2,11.7,44.2,232.6,0.0,12.3,10.2,29,0,0,29,0,0,0,56902.0,0.0,0.0,0.0
21009,9,123.2,252.1,2.05,95.2,13.8,56.0,25.3,158.1,12.8,1.1,36.4,19.6,1.3,17.2,2.4,4.3,38.8,0.0,17.7,6.5,14,0,0,14,0,0,0,56902.0,111.0,0.0,0.0
21010,10,21.2,37.3,1.76,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.1,7,0,0,7,0,0,0,58385.0,0.0,0.0,0.0
21011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,58385.0,0.0,0.0,0.0
21012,12,36.4,81.1,2.23,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.9,3,0,0,0,3,0,0,56902.0,0.0,0.0,0.0
21013,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56902.0,0.0,0.0,0.0
21014,14,73.8,108.6,1.47,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.9,21,0,0,9,12,0,0,56902.0,0.0,0.0,0.0
21015,15,55.4,142.7,2.58,0.0,0.0,0.0,0.0,200.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.7,4.7,2.9,11,0,0,1,10,0,0,56902.0,0.0,0.0,0.0
21016,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,58385.0,0.0,0.0,0.0
21017,17,13.6,21.7,1.6,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,7,0,0,5,2,0,0,64354.0,0.0,0.0,0.0
21018,18,0.0,0.0,0.0,232.6,2.0,222.3,8.3,232.7,1.3,0.8,213.0,9.2,0.9,2.8,1.6,3.0,0.0,0.0,0.1,0.0,0,0,0,0,0,0,0,58385.0,0.0,0.0,0.0
21019,19,0.0,0.0,0.0,32.9,1.4,1.3,30.2,33.0,0.9,0.5,1.0,0.3,0.7,2.0,1.2,26.3,0.0,0.0,0.1,0.0,1,0,0,1,0,0,0,56902.0,0.0,0.0,0.0
21020,20,10.9,15.4,1.41,29.6,0.8,0.8,28.0,31.2,0.5,0.3,0.6,0.2,0.4,1.2,0.7,25.7,0.0,0.0,1.0,0.6,0,0,0,0,0,0,0,56902.0,0.0,0.0,0.0
21021,21,107.2,323.5,3.02,46.1,0.7,0.6,44.8,61.6,0.4,0.3,0.5,0.2,0.3,1.0,42.5,1.0,0.0,0.0,9.8,5.6,10,0,0,9,1,0,0,64354.0,1.0,18.0,0.0
21022,22,99.8,291.3,2.92,51.4,11.9,0.6,38.8,68.4,11.7,0.3,0.5,0.2,0.3,1.0,13.5,24.1,0.0,0.0,11.8,5.2,3,0,0,2,1,0,0,64354.0,0.0,0.0,0.0
21023,23,387.6,737.7,1.9,0.0,0.0,0.0,0.0,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,20.4,13,0,0,5,8,0,0,64354.0,0.0,0.0,0.0
21024,24,0.0,0.0,0.0,5.4,0.9,0.8,3.7,5.5,0.6,0.3,0.6,0.2,0.4,1.2,0.7,1.3,0.0,0.0,0.1,0.0,0,0,0,0,0,0,0,56902.0,0.0,0.0,0.0
21025,25,8.5,13.3,1.57,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,2,0,0,2,0,0,0,64354.0,0.0,0.0,0.0
21026,26,8.6,18.7,2.17,28.8,0.7,0.7,27.5,30.0,0.5,0.3,0.5,0.2,0.3,1.0,0.6,25.5,0.0,0.0,0.7,0.5,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21027,27,24.8,56.3,2.27,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.3,3,0,0,3,0,0,0,64354.0,0.0,0.0,0.0
21028,28,13.8,31.3,2.27,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.7,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21029,29,75.8,129.0,1.7,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,1,0,0,1,0,0,0,64354.0,0.0,0.0,0.0
21030,30,4.4,7.6,1.73,15.6,10.5,0.9,4.2,18.0,0.6,9.9,0.7,0.2,0.5,1.4,0.8,1.5,0.0,0.0,2.1,0.2,1,0,0,1,0,0,0,58385.0,0.0,0.0,0.0
21031,31,233.6,555.4,2.38,6.5,1.1,0.9,4.4,28.2,0.7,0.4,0.7,0.2,0.5,1.5,0.8,1.6,0.0,0.0,9.4,12.3,0,0,0,0,0,0,0,58385.0,0.0,0.0,0.0
21032,32,240.9,686.9,2.85,30.8,1.1,1.0,28.8,72.7,0.7,0.4,0.7,0.2,0.5,1.5,0.9,25.9,0.0,0.0,29.2,12.7,24,0,0,24,0,0,0,56902.0,0.0,0.0,0.0
21033,33,0.0,0.0,0.0,124.7,10.5,69.8,44.3,125.5,6.7,3.9,67.4,2.5,4.8,14.7,8.8,16.0,0.0,0.0,0.8,0.0,0,0,0,0,0,0,0,56902.0,0.0,0.0,0.0
21034,34,0.0,0.0,0.0,12.0,1.9,1.8,8.3,12.2,1.2,0.7,1.4,0.4,0.9,2.8,1.7,2.9,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,60628.0,0.0,0.0,0.0
21035,35,4.9,6.9,1.41,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21036,36,14.3,23.6,1.65,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2,0,0,2,0,0,0,64354.0,0.0,0.0,0.0
21037,37,1.6,3.7,2.38,1.5,0.2,0.2,1.0,1.9,0.2,0.1,0.2,0.1,0.1,0.3,0.2,0.4,0.0,0.0,0.3,0.1,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21038,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21039,39,10.0,45.9,4.59,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21040,40,23.2,32.8,1.41,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.2,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21041,41,17.3,40.8,2.36,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.9,1,0,0,1,0,0,0,64354.0,0.0,0.0,0.0
21042,42,23.2,54.9,2.36,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.2,0,0,0,0,0,0,0,64354.0,0.0,0.0,0.0
21043,43,5.8,13.7,2.36,1.2,0.2,0.2,0.8,4.3,0.1,0.1,0.1,0.0,0.1,0.3,0.2,0.3,0.0,0.0,2.8,0.3,0,0,0,0,0,0,0,58385.0,0.0,0.0,0.0
21044,44,4.0,10.6,2.68,1.2,0.2,0.2,0.8,2.6,0.1,0.1,0.1,0.0,0.1,0.3,0.2,0.3,0.0,0.0,1.2,0.2,0,0,0,0,0,0,0,58385.0,0.0,0.0,0.0
21045,45,0.0,0.0,0.0,1.2,0.2,0.2,0.8,1.2,0.1,0.1,0.1,0.0,0.1,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,58385.0,0.0,0.0,0.0
21046,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,110667.0,0.0,0.0,0.0
