;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
39001,1,53.1,182.3,3.43,23.8,2.1,11.1,10.7,28.8,1.5,0.6,2.7,8.4,1.1,5.2,1.3,3.0,0.0,0.0,1.1,3.8,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39002,2,62.6,143.9,2.3,41.2,1.0,13.3,26.9,46.8,0.7,0.3,13.2,0.2,0.5,2.4,0.6,23.3,0.0,0.0,1.1,4.5,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39003,3,109.1,328.4,3.01,44.5,0.4,7.8,36.4,52.6,0.3,0.1,0.5,7.2,0.2,26.8,8.8,0.6,0.0,0.0,0.3,7.8,0,0,0,0,0,0,0,67330.0,142.0,0.0,0.0
39004,4,78.5,210.9,2.69,45.8,1.4,2.0,42.4,53.9,1.0,0.4,1.8,0.2,0.7,15.7,0.9,25.1,0.0,0.0,2.5,5.6,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39005,5,23.4,51.6,2.2,56.2,4.3,6.5,45.4,61.1,3.1,1.3,5.7,0.7,2.4,10.9,2.7,29.3,0.0,0.0,3.3,1.7,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39006,6,23.1,96.7,4.18,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.7,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39007,7,30.0,119.3,3.98,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39008,8,74.8,229.5,3.07,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39009,9,13.5,44.5,3.29,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
