;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
39001,1,49.6,183.5,3.7,12.1,0.2,10.9,1.0,16.8,0.1,0.1,0.2,10.7,0.1,0.5,0.1,0.2,0.0,0.0,1.4,3.3,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39002,2,58.9,150.3,2.55,34.3,0.1,12.1,22.1,39.7,0.1,0.0,12.1,0.0,0.1,0.3,0.1,21.6,0.0,0.0,1.4,3.9,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39003,3,108.3,354.7,3.28,42.0,0.0,9.5,32.4,49.5,0.0,0.0,0.0,9.5,0.0,24.3,8.1,0.0,0.0,0.0,0.3,7.2,0,0,0,0,0,0,0,67330.0,142.0,0.0,0.0
39004,4,69.4,204.7,2.95,36.6,0.2,0.2,36.2,44.9,0.1,0.1,0.2,0.0,0.1,14.3,0.1,21.7,0.0,0.0,3.7,4.6,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39005,5,12.4,30.4,2.46,27.3,0.6,0.7,25.9,32.2,0.4,0.2,0.6,0.2,0.3,1.4,0.3,23.8,0.0,0.0,4.1,0.8,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39006,6,13.3,59.3,4.47,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.9,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39007,7,22.4,95.3,4.26,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39008,8,71.4,237.8,3.33,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.8,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39009,9,9.2,32.8,3.56,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.6,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39013,13,4.5,13.4,2.99,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.3,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39014,14,3.0,14.7,4.92,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39015,15,6.5,20.5,3.14,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39016,16,6.0,24.9,4.18,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39017,17,245.9,708.7,2.88,129.7,0.6,0.7,128.4,149.3,0.4,0.2,0.6,0.2,0.3,55.6,9.2,63.2,0.0,0.0,3.1,16.4,0,0,0,0,0,0,0,66458.0,314.0,0.0,0.0
39018,18,157.8,561.2,3.56,102.2,12.8,66.0,23.3,156.6,12.5,0.3,45.4,20.6,0.5,1.9,0.5,20.5,38.2,0.0,5.6,10.5,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39019,19,79.6,290.6,3.65,61.4,27.3,11.5,22.6,72.0,27.3,0.0,0.1,11.4,0.1,0.2,0.1,22.3,0.0,0.0,5.2,5.3,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39020,20,51.7,151.5,2.93,43.9,43.5,0.1,0.3,50.8,0.0,43.4,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,3.4,3.5,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39021,21,3.0,10.3,3.44,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39022,22,5.4,18.5,3.44,52.4,1.1,11.2,40.1,56.3,0.7,0.4,11.0,0.3,0.6,37.7,0.6,1.1,0.0,0.0,3.5,0.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39023,23,20.6,103.7,5.05,9.8,0.3,0.3,9.1,20.9,0.2,0.1,0.3,0.1,0.2,0.6,8.1,0.3,0.0,0.0,9.8,1.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39024,24,5.9,17.3,2.95,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,3.4,0.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39025,25,34.6,100.6,2.91,24.1,0.0,0.0,24.0,40.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,23.9,0.0,0.0,14.3,2.3,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39026,26,10.0,42.3,4.21,24.1,0.0,0.0,24.0,68.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,23.9,38.2,0.0,5.8,0.7,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39027,27,9.5,32.0,3.37,15.7,0.0,0.0,15.6,20.7,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,4.4,0.6,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39028,28,1.5,4.7,3.13,568.8,0.5,456.9,111.4,799.8,0.3,0.2,456.8,0.1,0.3,1.1,0.3,109.8,229.5,0.0,1.3,0.1,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39029,29,18.6,63.1,3.4,76.2,12.9,0.8,62.5,83.5,12.6,0.3,0.7,0.2,0.4,41.0,0.4,20.7,0.0,0.0,6.0,1.2,0,0,0,0,0,0,0,66458.0,0.0,355.0,0.0
39030,30,6.9,13.6,1.96,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.5,0,0,0,0,0,0,0,66458.0,0.0,0.0,0.0
39031,31,4.3,11.3,2.62,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2.5,0.3,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39032,32,4.3,12.7,2.95,10.8,0.0,10.7,0.0,13.6,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.3,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39033,33,5.4,17.2,3.19,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.4,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39034,34,19.0,42.6,2.25,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.3,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
39035,35,54.3,132.5,2.44,9.4,0.2,0.3,8.9,13.8,0.1,0.1,0.2,0.1,0.1,0.5,8.0,0.2,0.0,0.0,0.7,3.6,0,0,0,0,0,0,0,67330.0,0.0,0.0,85.0
39036,36,25.3,78.1,3.09,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,0,0,0,0,0,0,0,67330.0,0.0,0.0,0.0
