;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
37001,1,0.0,0.1,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37002,2,143.6,327.3,2.28,131.5,21.8,5.9,103.7,201.7,11.9,10.0,0.0,5.9,13.2,0.3,0.2,90.1,0.0,26.7,35.3,8.2,0,0,4,0,0,0,0,67395.0,0.0,0.0,0.0
37003,3,97.6,207.2,2.12,42.1,11.9,5.5,24.7,75.9,11.2,0.7,0.1,5.4,12.2,1.6,9.9,1.0,0.0,0.0,28.3,5.5,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37004,4,0.0,0.1,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37005,5,2.7,8.3,3.04,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37006,6,0.0,0.1,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37007,7,1.2,3.2,2.69,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37008,8,28.4,47.1,1.66,68.3,0.1,0.0,68.2,79.6,0.0,0.1,0.0,0.0,12.3,55.8,0.1,0.1,0.0,0.0,9.7,1.6,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37009,9,20.1,53.5,2.66,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,1.1,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37010,10,0.0,0.1,2.66,23.8,0.1,0.0,23.7,154.5,0.1,0.1,0.0,0.0,0.0,0.2,0.1,23.3,130.5,0.0,0.1,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37011,11,0.0,0.1,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37012,12,0.0,0.1,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37013,13,0.0,0.1,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37014,14,12.0,14.4,1.2,34.4,11.8,0.0,22.6,35.2,11.8,0.0,0.0,0.0,0.0,0.1,0.0,22.4,0.0,0.0,0.1,0.7,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37015,15,58.8,117.5,2.0,35.2,0.1,0.0,35.2,169.4,0.0,0.0,0.0,0.0,12.9,0.1,0.0,22.1,130.5,0.0,0.3,3.3,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37016,16,7.8,17.8,2.3,30.9,11.2,5.5,14.2,33.1,11.2,0.0,0.0,5.5,0.0,14.1,0.0,0.0,0.0,0.0,1.7,0.4,0,0,0,0,0,0,0,67395.0,6.0,0.0,0.0
37017,17,160.7,314.9,1.96,35.2,0.1,0.0,35.2,44.7,0.0,0.0,0.0,0.0,12.9,0.1,0.0,22.1,0.0,0.0,0.4,9.1,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37018,18,21.6,26.0,1.2,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.1,1.2,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37019,19,9.6,33.6,3.49,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37020,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
37021,21,29.2,95.3,3.27,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,0,0,0,0,0,0,9,67395.0,0.0,0.0,0.0
37022,22,14.4,17.7,1.23,35.2,0.1,0.0,35.2,36.1,0.0,0.0,0.0,0.0,12.9,0.1,0.0,22.1,0.0,0.0,0.0,0.8,0,0,0,0,0,0,0,67395.0,0.0,0.0,0.0
