;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
7001,1,143.5,336.7,2.35,149.4,0.0,66.5,82.9,167.8,0.0,0.0,19.8,46.7,14.7,46.8,0.0,21.4,0.0,0.0,8.5,10.0,0,0,0,0,0,0,0,51588.0,261.0,0.0,0.0
7002,2,47.2,105.3,2.23,38.8,9.3,7.0,22.5,46.8,9.2,0.1,0.2,6.8,0.1,0.3,0.2,22.0,0.0,0.0,4.7,3.3,0,0,0,0,0,0,0,51588.0,0.0,0.0,0.0
7003,3,209.5,492.8,2.35,62.1,16.6,0.4,45.0,78.1,9.0,7.6,0.3,0.2,14.4,0.5,8.7,21.5,0.0,0.0,1.4,14.6,0,0,0,0,0,0,0,51665.0,0.0,0.0,0.0
7004,4,133.8,304.4,2.27,20.4,5.6,14.4,0.4,35.2,0.1,5.6,14.3,0.0,0.0,0.1,0.1,0.2,0.0,0.0,5.5,9.3,0,0,0,0,0,0,0,63737.0,0.0,0.0,0.0
7005,5,69.4,145.5,2.1,97.6,17.0,0.6,80.1,103.5,16.8,0.2,0.4,0.2,0.1,0.6,0.3,79.0,0.0,0.0,1.0,4.8,0,0,0,0,0,0,0,66063.0,0.0,0.0,0.0
7006,6,96.5,283.8,2.94,117.5,15.5,41.7,60.3,129.9,8.4,7.0,35.6,6.2,0.2,31.9,8.2,20.1,0.0,0.0,5.7,6.7,0,0,0,0,0,0,0,51588.0,0.0,199.0,0.0
7007,7,143.3,300.4,2.1,322.7,39.8,59.2,223.8,335.4,9.9,29.9,20.4,38.8,14.5,24.9,18.1,166.3,0.0,0.0,2.6,10.0,0,0,0,0,0,0,0,65989.0,0.0,0.0,0.0
7008,8,87.9,217.1,2.47,19.4,0.2,0.2,19.0,37.3,0.1,0.1,0.1,0.1,0.1,0.2,0.1,18.6,0.0,0.0,11.8,6.1,0,0,0,0,0,0,0,52104.0,0.0,0.0,0.0
7009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52104.0,0.0,0.0,0.0
7010,10,41.0,97.8,2.38,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.9,0,0,0,0,0,0,0,52104.0,0.0,0.0,0.0
7011,11,14.8,36.2,2.45,69.2,0.0,69.0,0.1,87.7,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.1,0.0,0.0,17.4,1.0,0,0,0,0,0,0,0,66063.0,0.0,0.0,0.0
7012,12,61.3,151.1,2.46,43.3,31.5,0.4,11.4,49.4,31.3,0.1,0.3,0.2,0.1,0.5,10.2,0.6,0.0,0.0,1.8,4.3,0,0,0,0,0,0,0,54344.0,0.0,0.0,0.0
7013,13,278.9,782.0,2.8,20.4,0.3,0.4,19.7,50.0,0.2,0.1,0.3,0.1,0.1,0.4,0.2,18.9,0.0,0.0,10.2,19.4,0,0,0,0,0,0,0,52104.0,0.0,0.0,0.0
7014,14,5.1,13.8,2.74,104.5,0.5,16.4,87.6,105.9,0.3,0.2,16.1,0.2,0.1,0.6,0.4,86.5,0.0,0.0,1.1,0.4,0,0,0,0,0,0,0,58542.0,0.0,0.0,0.0
7015,15,42.2,81.6,1.94,18.9,0.1,0.1,18.7,22.3,0.1,0.0,0.1,0.0,0.0,0.1,0.1,18.4,0.0,0.0,0.4,2.9,0,0,0,0,0,0,0,59125.0,0.0,0.0,0.0
7016,16,18.4,59.6,3.23,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.3,0,0,0,0,0,0,0,80417.0,0.0,0.0,0.0
7017,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80417.0,0.0,0.0,0.0
7018,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,89053.0,0.0,0.0,0.0
7019,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,89053.0,0.0,0.0,0.0
7020,20,170.0,454.7,2.67,43.0,0.5,0.7,41.9,194.2,0.3,0.2,0.4,0.2,13.1,0.7,8.1,19.9,137.7,0.0,1.7,11.9,0,0,0,0,0,0,0,80417.0,0.0,0.0,0.0
7021,21,110.8,191.8,1.73,18.9,0.1,0.1,18.7,28.4,0.1,0.0,0.1,0.0,0.0,0.1,0.1,18.4,0.0,0.0,1.8,7.7,0,0,0,0,0,0,0,62706.0,0.0,0.0,0.0
7022,22,123.5,291.6,2.36,10.0,0.2,0.3,9.5,19.3,0.1,0.1,0.2,0.1,0.1,0.3,8.8,0.4,0.0,0.0,0.6,8.6,0,0,0,0,0,0,0,57161.0,0.0,0.0,0.0
7023,23,197.4,529.2,2.68,26.5,0.2,0.3,26.0,50.5,0.1,0.1,0.2,0.1,0.1,25.3,0.2,0.4,0.0,0.0,10.3,13.8,0,0,0,0,0,0,0,80417.0,0.0,0.0,0.0
7024,24,86.2,217.7,2.53,197.4,1.2,8.5,187.7,204.4,0.8,0.5,1.0,7.6,0.4,161.6,0.9,24.8,0.0,0.0,1.0,6.0,0,0,0,0,0,0,0,37835.0,31.0,3.0,1021.0
7025,25,141.2,463.8,3.29,9.5,0.1,0.2,9.2,31.1,0.1,0.0,0.1,0.1,0.0,0.2,8.7,0.2,0.0,0.0,11.8,9.8,0,0,0,0,0,0,0,89053.0,0.0,0.0,0.0
7026,26,292.0,837.6,2.87,88.4,0.5,7.4,80.5,136.8,0.3,0.2,0.4,7.0,0.2,48.4,9.3,22.8,0.0,12.8,15.2,20.4,0,0,0,0,0,0,0,89053.0,374.0,0.0,0.0
7027,27,221.5,469.3,2.12,314.8,20.3,56.5,238.0,331.8,19.7,0.7,21.6,34.9,0.6,121.8,90.5,25.1,0.0,0.0,1.6,15.4,0,0,0,0,0,0,0,31205.0,0.0,0.0,0.0
7028,28,6.7,16.3,2.42,88.4,1.2,1.5,85.7,89.5,0.7,0.4,1.0,0.5,0.4,60.6,0.9,23.8,0.0,0.0,0.7,0.5,0,0,0,0,0,0,0,80417.0,0.0,616.0,0.0
7029,29,196.4,444.2,2.26,137.1,16.2,1.0,119.9,153.0,8.8,7.4,0.6,0.4,13.7,1.1,24.7,80.4,0.0,0.0,2.2,13.7,0,0,0,0,0,0,0,45909.0,0.0,0.0,0.0
7030,30,0.0,0.0,0.0,308.2,2.1,2.7,303.4,308.2,1.3,0.8,1.7,1.0,0.7,138.7,35.4,128.6,0.0,0.0,0.1,0.0,0,0,0,0,0,0,0,45909.0,0.0,0.0,0.0
7031,31,0.0,0.0,0.0,354.8,2.5,3.2,349.1,354.9,1.6,1.0,2.0,1.1,0.8,341.9,1.9,4.5,0.0,0.0,0.1,0.0,0,0,0,0,0,0,0,37835.0,0.0,0.0,0.0
7032,32,120.3,299.1,2.49,35.6,0.2,7.2,28.1,44.4,0.1,0.1,0.2,7.0,0.1,0.3,27.4,0.4,0.0,0.0,0.4,8.4,0,0,0,0,0,0,0,45909.0,0.0,0.0,0.0
7033,33,129.7,276.0,2.13,32.1,0.2,0.2,31.7,42.1,0.1,0.1,0.1,0.1,12.6,0.2,0.1,18.7,0.0,0.0,0.9,9.0,0,0,0,0,0,0,0,45909.0,0.0,0.0,0.0
