;CO_TAZID,Index,TOTHH,HHPOP,HHSize,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
43001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,183472.0,0.0,0.0,0.0
43002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,158056.0,0.0,0.0,0.0
43003,3,32.6,85.1,2.6136781773174547,7.1,0.8,0.2,6.2,20.0,0.4,0.4,0.1,0.1,3.1,0.3,1.4,1.3,0.0,0.0,1.5,11.4,1,0,0,1,0,0,0,183472.0,0.0,0.0,0.0
43004,4,488.3,1282.7,2.626614395673185,428.4,9.9,27.0,391.5,622.1,4.7,5.2,1.3,25.7,66.6,4.5,4.5,315.8,0.0,0.0,22.2,171.6,15,0,0,15,0,0,0,188706.0,0.0,0.0,0.0
43005,5,421.9,1276.8,3.026209134672403,317.7,13.9,14.7,289.1,495.3,8.8,5.0,7.4,7.3,98.0,4.4,66.8,119.9,0.0,0.0,29.4,148.2,79,0,0,79,0,0,0,296401.0,0.0,0.0,0.0
43006,6,11.7,29.1,2.4954862572669736,411.0,51.6,81.0,278.3,424.2,40.6,11.0,2.8,78.2,19.3,155.1,23.5,80.5,0.0,0.0,9.1,4.1,0,0,0,0,0,0,0,300000.0,392.0,0.0,0.0
43007,7,15.9,39.9,2.5104416792095097,14.9,3.8,0.8,10.4,21.6,1.7,2.1,0.5,0.3,1.6,1.6,1.1,6.0,0.0,0.0,1.1,5.6,0,0,0,0,0,0,0,162366.0,0.0,0.0,0.0
43008,8,0.0,0.0,0.0,835.9,62.4,75.3,698.2,850.0,30.4,32.0,5.4,69.8,399.3,18.6,68.9,211.3,0.0,0.0,14.1,0.0,0,0,0,0,0,0,0,158056.0,7.0,0.0,0.0
43009,9,614.1,1526.4,2.4854729835311655,237.6,18.9,7.4,211.3,480.5,10.3,8.6,2.0,5.4,86.3,6.8,39.5,78.6,0.0,0.0,27.1,215.7,27,0,0,27,0,0,0,175714.0,0.0,0.0,0.0
43010,10,383.7,1103.4,2.875589724974052,312.6,25.0,28.6,259.1,482.3,13.6,11.4,2.9,25.7,94.8,12.2,12.2,139.9,0.0,0.0,34.8,134.8,86,0,0,86,0,0,0,200068.0,0.0,0.0,0.0
43011,11,84.4,187.9,2.22519236738015,38.2,11.4,0.7,26.2,71.7,1.4,10.0,0.4,0.3,9.3,1.4,2.3,13.2,0.0,0.0,3.7,29.7,22,0,0,22,0,0,0,165445.0,0.0,0.0,0.0
43012,12,19.3,43.1,2.2332011729291303,28.1,6.1,1.3,20.7,38.5,2.9,3.2,0.8,0.5,5.5,2.8,2.1,10.3,0.0,0.0,3.6,6.8,13,0,0,13,0,0,0,167778.0,0.0,0.0,0.0
43013,13,44.8,102.1,2.276655651641891,25.1,5.8,2.3,17.1,48.0,2.8,3.0,1.8,0.5,2.5,2.7,2.0,9.9,0.0,0.0,7.2,15.8,27,0,0,27,0,0,0,167778.0,0.0,0.0,0.0
43014,14,32.6,72.5,2.225591632660903,92.2,2.7,0.6,89.0,106.0,1.3,1.4,0.4,0.2,1.2,1.2,6.9,79.7,0.0,0.0,2.3,11.4,23,0,0,23,0,0,0,167778.0,0.0,0.0,0.0
43015,15,33.5,75.2,2.2449959601944975,33.3,4.9,6.2,22.1,48.9,2.3,2.6,0.7,5.6,10.0,2.2,1.6,8.3,0.0,0.0,3.9,11.8,22,0,0,22,0,0,0,167778.0,0.0,0.0,0.0
