;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
25001,1,3.7,13.0,3.54,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,3,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25002,2,14.4,36.6,2.54,0.0,0.0,0.0,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.8,1.3,12,0,0,0,0,0,12,86250.0,0.0,0.0,0.0
25003,3,13.1,36.9,2.82,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.2,12,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25004,4,13.0,51.2,3.93,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,5,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25005,5,1.2,1.4,1.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,2,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25007,7,0.0,0.0,0.0,17.3,0.8,0.2,16.3,17.6,0.3,0.5,0.1,0.1,0.2,0.4,0.1,15.6,0.0,0.0,0.3,0.0,2,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25013,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25014,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86250.0,0.0,0.0,0.0
25015,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25016,16,11.6,27.3,2.36,11.7,0.5,0.1,11.0,13.7,0.2,0.3,0.1,0.1,9.8,0.3,0.1,0.9,0.0,0.0,1.0,1.1,20,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25017,17,8.9,31.6,3.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,9,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25018,18,10.6,16.3,1.54,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,6,0,0,0,0,0,5,83542.0,0.0,0.0,0.0
25019,19,71.8,231.5,3.22,58.5,21.1,8.5,29.0,65.8,20.7,0.4,0.1,8.4,11.0,0.3,0.1,17.7,0.0,0.0,0.7,6.6,25,0,0,0,0,0,4,83542.0,0.0,0.0,0.0
25020,20,25.5,52.7,2.07,14.3,1.1,0.3,12.9,18.3,0.4,0.7,0.1,0.1,10.1,0.6,0.1,2.1,0.0,0.0,1.7,2.3,4,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25021,21,2.0,4.6,2.31,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1,0,0,0,0,0,7,83542.0,0.0,0.0,0.0
25022,22,1.2,3.6,2.92,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,6,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25023,23,5.8,11.4,1.96,12.1,11.5,0.1,0.6,12.8,11.4,0.1,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.1,0.5,1,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25024,24,55.1,130.8,2.37,46.7,21.5,0.3,24.9,157.7,20.7,0.9,0.2,0.1,0.3,0.7,5.2,18.7,105.3,0.0,0.6,5.0,14,0,0,0,0,0,0,83542.0,0.0,78.0,77.0
25025,25,2.4,5.6,2.31,31.6,0.9,0.2,30.5,32.7,0.3,0.6,0.1,0.1,0.2,0.5,0.1,29.7,0.0,0.0,0.8,0.2,4,0,0,0,0,0,0,83542.0,0.0,0.0,0.0
25026,26,96.7,285.5,2.95,255.7,17.3,18.9,219.5,266.8,9.6,7.7,11.2,7.7,10.0,42.6,0.1,166.7,0.0,0.0,2.3,8.8,34,0,0,0,0,0,12,83542.0,162.0,0.0,0.0
