;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
41001,1,130.4,317.7,2.44,70.5,4.5,53.8,12.2,123.1,3.0,1.6,46.0,7.8,1.1,4.1,3.0,4.1,0.0,30.7,9.7,12.1,1,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41002,2,12.4,35.7,2.88,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41003,3,140.5,391.7,2.79,112.0,13.7,48.1,50.2,135.8,4.0,9.7,45.9,2.1,1.4,17.1,4.1,27.6,0.0,0.0,10.6,13.1,21,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41004,4,17.9,52.8,2.95,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.7,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41005,5,2.6,7.1,2.76,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41006,6,8.9,23.8,2.66,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41007,7,6.4,16.0,2.5,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41008,8,1.3,3.5,2.76,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41009,9,0.0,0.0,0.0,70.8,4.2,55.1,11.4,71.8,2.8,1.5,53.7,1.5,1.0,3.8,2.8,3.8,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
41010,10,5.1,13.1,2.56,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,1,0,0,0,0,0,0,68269.0,0.0,0.0,0.0
