;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68948.0,0,0,0,3,BOX ELDER
2,30002,15.0,41.0,0.36585365853658536,0.0,0.0,0.0,0.0,3.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,66905.0,0,0,0,3,BOX ELDER
3,30003,25.0,68.0,0.36764705882352944,0.0,0.0,0.0,0.0,2.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,51492.0,0,0,0,3,BOX ELDER
4,30004,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51492.0,0,0,0,3,BOX ELDER
5,30005,64.99999999850542,200.99999999537832,0.3233830845771144,1.999999999954013,0.0,0.0,1.999999999954013,16.099999999629805,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999954013,0.0,0.0,0.0,8.999999999793058,3.999999999908026,68948.0,0,0,0,3,BOX ELDER
6,30006,4.0,9.0,0.4444444444444444,9.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51492.0,0,0,0,3,BOX ELDER
7,30007,39.999999968596555,110.99999991285544,0.36036036036036034,39.999999968596555,1.9999999984298278,31.999999974877245,5.999999995289484,138.0999998915796,1.9999999984298278,0.0,0.0,31.999999974877245,0.0,0.0,0.0,5.999999995289484,211.99999983356176,0.0,7.999999993719311,2.999999997644742,51492.0,0,0,0,3,BOX ELDER
8,30008,50.0,157.0,0.3184713375796178,57.0,18.0,0.0,39.0,49.20000000000001,18.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,71055.0,0,0,0,3,BOX ELDER
9,30009,15.0,42.0,0.35714285714285715,104.0,0.0,104.0,0.0,73.7,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,0,0,0,3,BOX ELDER
10,30010,22.0,62.0,0.3548387096774194,108.0,0.0,108.0,0.0,54.9,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,51492.0,0,0,0,3,BOX ELDER
