;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
47001,1,60.9,94.1,1.55,183.1,17.7,47.7,117.7,324.8,14.7,3.0,1.4,46.3,2.2,9.1,3.3,103.1,0.0,118.5,18.9,4.3,3,0,0,0,0,0,0,81641.0,0.0,0.0,0.0
47002,2,247.7,674.4,2.72,264.9,144.7,49.0,71.1,381.8,84.2,60.5,20.4,28.6,39.7,2.5,0.9,28.0,0.0,71.1,28.3,17.6,0,0,65,0,0,0,182,81641.0,0.0,0.0,0.0
47003,3,104.0,256.0,2.46,189.5,16.0,12.8,160.8,227.7,13.8,2.2,1.0,11.8,1.6,124.2,2.4,32.6,0.0,11.8,18.9,7.4,0,0,0,0,0,0,0,81641.0,0.0,0.0,0.0
47004,4,127.5,438.4,3.44,72.8,6.6,21.9,44.2,101.0,4.2,2.4,10.3,11.6,1.8,7.4,2.7,32.4,0.0,0.0,19.2,9.1,5,0,0,0,0,0,0,81641.0,0.0,0.0,0.0
47005,5,104.9,232.8,2.22,10.6,0.5,0.3,9.8,41.9,0.3,0.2,0.1,0.2,0.1,0.5,8.4,0.7,0.0,0.0,23.8,7.5,0,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47006,6,74.3,166.5,2.24,0.0,0.0,0.0,0.0,114.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9,0.0,26.8,5.3,1,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47007,7,60.8,225.5,3.71,10.3,0.1,10.1,0.2,42.2,0.0,0.0,0.0,10.1,0.0,0.1,0.0,0.1,0.0,0.0,27.6,4.3,0,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47008,8,80.1,244.9,3.06,31.4,0.2,8.4,22.8,157.6,0.1,0.1,0.0,8.3,0.1,0.2,0.1,22.5,82.9,11.8,25.7,5.7,0,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47009,9,89.6,281.2,3.14,20.9,0.3,9.7,11.0,135.7,0.2,0.1,0.0,9.6,10.2,0.3,0.1,0.4,82.9,0.0,25.6,6.4,3,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47010,10,111.3,321.9,2.89,50.6,10.9,19.3,20.4,81.1,10.6,0.3,10.0,9.4,9.8,0.8,8.8,1.1,0.0,0.0,22.6,7.9,1,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47011,11,42.0,171.1,4.07,21.4,0.2,0.1,21.0,48.4,0.1,0.1,0.0,0.1,0.1,0.2,0.1,20.7,0.0,0.0,24.0,3.0,0,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47012,12,29.3,122.2,4.17,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,2.1,1,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47013,13,87.9,219.5,2.5,0.0,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,6.3,1,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47014,14,143.9,401.9,2.79,79.1,10.3,17.9,50.9,119.3,10.2,0.1,0.1,17.9,0.1,26.4,0.1,24.3,0.0,11.8,18.1,10.2,3,0,0,0,0,0,0,82073.0,147.0,0.0,0.0
47015,15,90.4,219.8,2.43,12.3,0.5,10.1,1.7,44.6,0.3,0.2,0.1,10.0,0.1,0.6,0.2,0.7,0.0,0.0,25.9,6.4,2,0,0,0,0,0,0,37206.0,0.0,0.0,0.0
47016,16,105.6,242.9,2.3,10.8,10.5,0.0,0.2,42.1,10.5,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,23.8,7.5,3,0,0,0,0,0,0,37206.0,0.0,0.0,0.0
47017,17,80.1,160.4,2.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,5.7,1,0,0,0,0,0,0,81641.0,0.0,0.0,0.0
47018,18,53.7,223.7,4.16,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,3.8,3,0,0,0,0,0,0,45380.0,0.0,0.0,0.0
47019,19,134.8,339.2,2.52,38.4,9.1,0.4,28.9,90.8,0.3,8.8,0.1,0.3,0.1,27.7,0.2,0.8,0.0,23.7,19.1,9.6,0,0,0,0,0,0,0,37206.0,217.0,61.0,0.0
47020,20,107.7,279.2,2.59,21.8,2.5,11.0,8.3,134.9,1.6,0.9,0.4,10.5,0.7,2.8,1.0,3.7,82.9,0.0,22.6,7.7,6,0,0,0,0,0,0,45380.0,0.0,0.0,0.0
47021,21,155.1,374.4,2.41,48.7,0.3,17.5,31.0,75.2,0.2,0.1,9.1,8.4,0.1,0.3,7.9,22.7,0.0,0.0,15.4,11.0,3,0,0,0,0,0,0,39250.0,0.0,0.0,0.0
47022,22,180.2,373.2,2.07,1155.1,15.4,10.0,1129.7,1185.7,9.7,5.7,2.6,7.5,4.1,1054.1,49.0,22.4,0.0,0.0,17.8,12.8,5,0,0,0,0,0,0,45380.0,0.0,0.0,82.0
47023,23,130.3,220.9,1.7,36.5,1.2,9.1,26.2,64.4,0.7,0.4,0.2,8.9,0.3,1.3,0.5,24.1,0.0,0.0,18.7,9.3,1,0,0,0,0,0,0,45380.0,0.0,0.0,0.0
47024,24,72.7,203.3,2.8,31.4,0.2,8.4,22.8,74.7,0.1,0.1,0.0,8.3,0.1,0.2,0.1,22.5,0.0,11.8,26.2,5.2,2,0,0,0,0,0,0,29250.0,0.0,0.0,0.0
47025,25,123.5,394.4,3.19,42.6,0.4,17.5,24.7,83.0,0.3,0.2,0.1,17.5,0.1,0.5,0.2,23.9,0.0,11.8,19.7,8.8,3,0,0,0,0,0,0,68750.0,0.0,0.0,0.0
47026,26,215.2,615.7,2.86,99.5,0.0,7.8,91.6,134.8,0.0,0.0,0.0,7.8,0.0,0.0,7.4,84.2,0.0,11.8,8.2,15.3,7,0,0,0,0,0,0,112975.0,0.0,0.0,0.0
47027,27,137.1,430.7,3.14,61.5,0.5,36.0,25.0,88.6,0.3,0.2,9.6,26.4,0.1,0.5,0.2,24.2,0.0,0.0,17.3,9.7,0,0,0,0,0,0,0,95396.0,0.0,0.0,0.0
47028,28,4.8,14.0,2.91,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0,0,0,0,0,0,55625.0,0.0,0.0,0.0
47029,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,115278.0,0.0,0.0,0.0
47030,30,109.1,230.0,2.11,31.1,0.2,0.1,30.7,60.8,0.1,0.1,0.0,0.1,8.6,0.2,0.1,21.8,0.0,0.0,22.0,7.8,13,0,0,0,0,0,0,114100.0,0.0,0.0,0.0
47031,31,161.0,489.5,3.04,71.5,4.6,11.6,55.3,382.9,2.9,1.7,0.8,10.8,10.4,5.2,10.0,29.8,0.0,284.3,15.7,11.5,9,0,0,0,0,0,0,115278.0,0.0,0.0,0.0
